Year,Employment_Change,State
2014.25,5.23E-05,Kansas
2014.333333,1.27E-04,Kansas
2014.416667,-4.54E-04,Kansas
2014.5,-4.51E-04,Kansas
2014.583333,-9.60E-04,Kansas
2014.666667,-7.62E-04,Kansas
2014.75,-0.001366177,Kansas
2014.833333,3.19E-04,Kansas
2014.916667,-5.81E-04,Kansas
2015,-6.00E-04,Kansas
2015.083333,0.001082067,Kansas
2015.166667,-7.43E-05,Kansas
2015.25,3.23E-04,Kansas
2015.333333,1.98E-04,Kansas
2015.416667,2.22E-04,Kansas
2015.5,-2.99E-04,Kansas
2015.583333,4.50E-04,Kansas
2015.666667,-7.23E-05,Kansas
2015.75,-0.001186596,Kansas
2015.833333,-5.46E-04,Kansas
2015.916667,-4.29E-04,Kansas
2016,-2.81E-04,Kansas
2016.083333,8.69E-04,Kansas
2016.166667,0.001244767,Kansas
2016.25,9.69E-04,Kansas
2016.333333,4.68E-04,Kansas
2016.416667,6.42E-04,Kansas
2016.5,-7.62E-04,Kansas
2016.583333,-2.16E-05,Kansas
2016.666667,1.31E-04,Kansas
2016.75,-0.001172382,Kansas
2016.833333,0.002726823,Kansas
2016.916667,0.003095565,Kansas
2017,0.003325028,Kansas
2017.083333,0.003107585,Kansas
2017.166667,0.003401617,Kansas
2017.25,0.00322457,Kansas
2017.333333,0.002684864,Kansas
2017.416667,0.002824155,Kansas
2017.5,0.002866692,Kansas
2017.583333,0.003275015,Kansas
2017.666667,0.002482971,Kansas
2017.75,0.002068551,Kansas
2017.833333,0.00368593,Kansas
2017.916667,0.002958931,Kansas
2018,0.004385117,Kansas
2018.083333,0.003552534,Kansas
2018.166667,0.003564072,Kansas
2018.25,0.003602521,Kansas
2018.333333,0.002374959,Kansas
2018.416667,0.002927699,Kansas
2018.5,0.003228077,Kansas
2018.583333,0.002265738,Kansas
2018.666667,0.001724376,Kansas
2018.75,9.08E-04,Kansas
2018.833333,0.002776974,Kansas
2018.916667,0.002917133,Kansas
2019,0.003325188,Kansas
2019.083333,0.003283288,Kansas
2019.166667,0.003536076,Kansas
2019.25,0.004283595,Kansas
2019.333333,0.004313635,Kansas
2019.416667,0.003358709,Kansas
2019.5,0.002873021,Kansas
2019.583333,0.002812423,Kansas
2019.666667,0.001799498,Kansas
2019.75,0.001547368,Kansas
2019.833333,0.00211455,Kansas
2019.916667,0.002088103,Kansas
2020,0.001763851,Kansas
2020.083333,6.14E-04,Kansas
2020.166667,0.003466792,Kansas
2020.25,0.002431197,Kansas
2020.333333,0.003125444,Kansas
2020.416667,0.001243046,Kansas
2020.5,0.001812803,Kansas
2020.583333,0.001460848,Kansas
2020.666667,0.001256603,Kansas
2020.75,0.001404597,Kansas
2020.833333,0.002710332,Kansas
2020.916667,0.003380968,Kansas
2021,0.003702424,Kansas
2021.083333,0.002303594,Kansas
2021.166667,0.002798089,Kansas
2021.25,0.003635511,Kansas
2021.333333,0.00245119,Kansas
2021.416667,0.00293489,Kansas
2021.5,0.003965595,Kansas
2021.583333,0.003677052,Kansas
2021.666667,0.004311957,Kansas
2021.75,0.003546235,Kansas
2021.833333,0.003735281,Kansas
2021.916667,0.003711137,Kansas
2022,0.003874846,Kansas
2022.083333,0.003506513,Kansas
2022.166667,0.004936304,Kansas
2022.25,0.005076672,Kansas
2022.333333,0.004549789,Kansas
2022.416667,0.004254083,Kansas
2022.5,0.003665033,Kansas
2022.583333,0.002938715,Kansas
2022.666667,0.002729209,Kansas
2022.75,0.001908748,Kansas
2022.833333,0.001900225,Kansas
2022.916667,0.00162961,Kansas
2023,0.002278941,Kansas
