area_fips,year,qtr,area_title,own_title,month,date,year_decimal,emplvl_limited,State,min_wage,mw_increase,emplvl_all,year_2018,proportion_limited
29021,2015,1,"Buchanan County, Missouri",Private,1,2015-01-01,2015,1315,MO,7.65,0.15,39810,0,0.03303190153227832
29037,2015,1,"Cass County, Missouri",Private,1,2015-01-01,2015,1181,MO,7.65,0.15,19159,0,0.06164204812359726
29047,2015,1,"Clay County, Missouri",Private,1,2015-01-01,2015,3346,MO,7.65,0.15,78166,0,0.04280633523526853
29095,2015,1,"Jackson County, Missouri",Private,1,2015-01-01,2015,11167,MO,7.65,0.15,291691,0,0.03828366319152802
29097,2015,1,"Jasper County, Missouri",Private,1,2015-01-01,2015,2063,MO,7.65,0.15,52453,0,0.039330448210779176
29145,2015,1,"Newton County, Missouri",Private,1,2015-01-01,2015,643,MO,7.65,0.15,14156,0,0.04542243571630404
29165,2015,1,"Platte County, Missouri",Private,1,2015-01-01,2015,1380,MO,7.65,0.15,36602,0,0.03770285776733512
29217,2015,1,"Vernon County, Missouri",Private,1,2015-01-01,2015,250,MO,7.65,0.15,5563,0,0.04493978069387022
20005,2015,1,"Atchison County, Kansas",Private,2,2015-02-01,2015.0833333333333,231,KS,7.25,0,4986,0,0.04632972322503008
20011,2015,1,"Bourbon County, Kansas",Private,2,2015-02-01,2015.0833333333333,226,KS,7.25,0,5095,0,0.044357212953876346
20013,2015,1,"Brown County, Kansas",Private,2,2015-02-01,2015.0833333333333,107,KS,7.25,0,3374,0,0.03171310017783047
20021,2015,1,"Cherokee County, Kansas",Private,2,2015-02-01,2015.0833333333333,217,KS,7.25,0,4615,0,0.04702058504875406
20091,2015,1,"Johnson County, Kansas",Private,2,2015-02-01,2015.0833333333333,7863,KS,7.25,0,298009,0,0.02638510917455513
20103,2015,1,"Leavenworth County, Kansas",Private,2,2015-02-01,2015.0833333333333,667,KS,7.25,0,11972,0,0.055713331105913796
20209,2015,1,"Wyandotte County, Kansas",Private,2,2015-02-01,2015.0833333333333,1841,KS,7.25,0,70545,0,0.02609681763413424
29011,2015,1,"Barton County, Missouri",Private,2,2015-02-01,2015.0833333333333,169,MO,7.65,0,2261,0,0.07474568774878372
29013,2015,1,"Bates County, Missouri",Private,2,2015-02-01,2015.0833333333333,144,MO,7.65,0,2404,0,0.059900166389351084
29021,2015,1,"Buchanan County, Missouri",Private,2,2015-02-01,2015.0833333333333,1303,MO,7.65,0,39806,0,0.032733758729839725
29037,2015,1,"Cass County, Missouri",Private,2,2015-02-01,2015.0833333333333,1181,MO,7.65,0,19311,0,0.06115685360675263
29047,2015,1,"Clay County, Missouri",Private,2,2015-02-01,2015.0833333333333,3395,MO,7.65,0,78324,0,0.04334559011286451
29095,2015,1,"Jackson County, Missouri",Private,2,2015-02-01,2015.0833333333333,11130,MO,7.65,0,293618,0,0.03790639538447915
29097,2015,1,"Jasper County, Missouri",Private,2,2015-02-01,2015.0833333333333,2053,MO,7.65,0,52235,0,0.03930314922944386
29145,2015,1,"Newton County, Missouri",Private,2,2015-02-01,2015.0833333333333,665,MO,7.65,0,14188,0,0.0468705948689033
29165,2015,1,"Platte County, Missouri",Private,2,2015-02-01,2015.0833333333333,1370,MO,7.65,0,36593,0,0.037438854425709836
29217,2015,1,"Vernon County, Missouri",Private,2,2015-02-01,2015.0833333333333,244,MO,7.65,0,5521,0,0.04419489222966854
20005,2015,1,"Atchison County, Kansas",Private,3,2015-03-01,2015.1666666666667,248,KS,7.25,0,5021,0,0.04939255128460466
20011,2015,1,"Bourbon County, Kansas",Private,3,2015-03-01,2015.1666666666667,223,KS,7.25,0,5124,0,0.043520686963309914
20013,2015,1,"Brown County, Kansas",Private,3,2015-03-01,2015.1666666666667,110,KS,7.25,0,3405,0,0.032305433186490456
20021,2015,1,"Cherokee County, Kansas",Private,3,2015-03-01,2015.1666666666667,219,KS,7.25,0,4559,0,0.048036850186444394
20091,2015,1,"Johnson County, Kansas",Private,3,2015-03-01,2015.1666666666667,7939,KS,7.25,0,298497,0,0.026596582210206467
20103,2015,1,"Leavenworth County, Kansas",Private,3,2015-03-01,2015.1666666666667,664,KS,7.25,0,12051,0,0.0550991618952784
20209,2015,1,"Wyandotte County, Kansas",Private,3,2015-03-01,2015.1666666666667,1894,KS,7.25,0,72628,0,0.026078096601861542
29011,2015,1,"Barton County, Missouri",Private,3,2015-03-01,2015.1666666666667,174,MO,7.65,0,2268,0,0.07671957671957672
29013,2015,1,"Bates County, Missouri",Private,3,2015-03-01,2015.1666666666667,146,MO,7.65,0,2435,0,0.05995893223819302
29021,2015,1,"Buchanan County, Missouri",Private,3,2015-03-01,2015.1666666666667,1340,MO,7.65,0,40171,0,0.03335739712728088
29037,2015,1,"Cass County, Missouri",Private,3,2015-03-01,2015.1666666666667,1228,MO,7.65,0,19663,0,0.062452321619284955
29047,2015,1,"Clay County, Missouri",Private,3,2015-03-01,2015.1666666666667,3460,MO,7.65,0,79487,0,0.04352913054964963
29095,2015,1,"Jackson County, Missouri",Private,3,2015-03-01,2015.1666666666667,11352,MO,7.65,0,296475,0,0.03828990640020238
29097,2015,1,"Jasper County, Missouri",Private,3,2015-03-01,2015.1666666666667,2078,MO,7.65,0,52185,0,0.03981987161061608
29145,2015,1,"Newton County, Missouri",Private,3,2015-03-01,2015.1666666666667,670,MO,7.65,0,14276,0,0.04693191370131689
29165,2015,1,"Platte County, Missouri",Private,3,2015-03-01,2015.1666666666667,1408,MO,7.65,0,36349,0,0.03873559107540785
29217,2015,1,"Vernon County, Missouri",Private,3,2015-03-01,2015.1666666666667,251,MO,7.65,0,5523,0,0.045446315408292595
20005,2015,2,"Atchison County, Kansas",Private,1,2015-04-01,2015.25,245,KS,7.25,0,5112,0,0.047926447574334896
20011,2015,2,"Bourbon County, Kansas",Private,1,2015-04-01,2015.25,214,KS,7.25,0,5126,0,0.041747951619196255
20013,2015,2,"Brown County, Kansas",Private,1,2015-04-01,2015.25,116,KS,7.25,0,3426,0,0.033858727378867484
20021,2015,2,"Cherokee County, Kansas",Private,1,2015-04-01,2015.25,234,KS,7.25,0,4724,0,0.04953429297205758
20091,2015,2,"Johnson County, Kansas",Private,1,2015-04-01,2015.25,7923,KS,7.25,0,301725,0,0.02625901068854089
20103,2015,2,"Leavenworth County, Kansas",Private,1,2015-04-01,2015.25,692,KS,7.25,0,12441,0,0.05562253838115907
20209,2015,2,"Wyandotte County, Kansas",Private,1,2015-04-01,2015.25,1964,KS,7.25,0,70750,0,0.027759717314487634
29011,2015,2,"Barton County, Missouri",Private,1,2015-04-01,2015.25,193,MO,7.65,0,2364,0,0.08164128595600677
29013,2015,2,"Bates County, Missouri",Private,1,2015-04-01,2015.25,148,MO,7.65,0,2455,0,0.06028513238289206
29021,2015,2,"Buchanan County, Missouri",Private,1,2015-04-01,2015.25,1357,MO,7.65,0,40465,0,0.03353515383664896
29037,2015,2,"Cass County, Missouri",Private,1,2015-04-01,2015.25,1225,MO,7.65,0,20174,0,0.06072172102706454
29047,2015,2,"Clay County, Missouri",Private,1,2015-04-01,2015.25,3455,MO,7.65,0,81237,0,0.042529881704149584
29095,2015,2,"Jackson County, Missouri",Private,1,2015-04-01,2015.25,11636,MO,7.65,0,301157,0,0.038637654113967135
29097,2015,2,"Jasper County, Missouri",Private,1,2015-04-01,2015.25,2199,MO,7.65,0,52907,0,0.04156349821384694
29145,2015,2,"Newton County, Missouri",Private,1,2015-04-01,2015.25,764,MO,7.65,0,14502,0,0.0526823886360502
29165,2015,2,"Platte County, Missouri",Private,1,2015-04-01,2015.25,1462,MO,7.65,0,37061,0,0.03944847683548744
29217,2015,2,"Vernon County, Missouri",Private,1,2015-04-01,2015.25,251,MO,7.65,0,5509,0,0.04556180795062625
20005,2015,2,"Atchison County, Kansas",Private,2,2015-05-01,2015.3333333333333,254,KS,7.25,0,5019,0,0.050607690775054795
20011,2015,2,"Bourbon County, Kansas",Private,2,2015-05-01,2015.3333333333333,230,KS,7.25,0,5233,0,0.04395184406650105
20013,2015,2,"Brown County, Kansas",Private,2,2015-05-01,2015.3333333333333,114,KS,7.25,0,3468,0,0.0328719723183391
20021,2015,2,"Cherokee County, Kansas",Private,2,2015-05-01,2015.3333333333333,239,KS,7.25,0,4689,0,0.0509703561526978
20091,2015,2,"Johnson County, Kansas",Private,2,2015-05-01,2015.3333333333333,8170,KS,7.25,0,304524,0,0.026828755697416294
20103,2015,2,"Leavenworth County, Kansas",Private,2,2015-05-01,2015.3333333333333,723,KS,7.25,0,12511,0,0.05778914555191431
20209,2015,2,"Wyandotte County, Kansas",Private,2,2015-05-01,2015.3333333333333,1962,KS,7.25,0,73750,0,0.026603389830508476
29011,2015,2,"Barton County, Missouri",Private,2,2015-05-01,2015.3333333333333,197,MO,7.65,0,2398,0,0.08215179316096748
29013,2015,2,"Bates County, Missouri",Private,2,2015-05-01,2015.3333333333333,156,MO,7.65,0,2492,0,0.06260032102728733
29021,2015,2,"Buchanan County, Missouri",Private,2,2015-05-01,2015.3333333333333,1451,MO,7.65,0,40558,0,0.03577592583460723
29037,2015,2,"Cass County, Missouri",Private,2,2015-05-01,2015.3333333333333,1286,MO,7.65,0,20450,0,0.06288508557457213
29047,2015,2,"Clay County, Missouri",Private,2,2015-05-01,2015.3333333333333,3540,MO,7.65,0,82268,0,0.04303009675694073
29095,2015,2,"Jackson County, Missouri",Private,2,2015-05-01,2015.3333333333333,11817,MO,7.65,0,302466,0,0.03906885401995596
29097,2015,2,"Jasper County, Missouri",Private,2,2015-05-01,2015.3333333333333,2258,MO,7.65,0,53101,0,0.0425227396847517
29145,2015,2,"Newton County, Missouri",Private,2,2015-05-01,2015.3333333333333,754,MO,7.65,0,14552,0,0.05181418361737218
29165,2015,2,"Platte County, Missouri",Private,2,2015-05-01,2015.3333333333333,1455,MO,7.65,0,37354,0,0.03895165176420196
29217,2015,2,"Vernon County, Missouri",Private,2,2015-05-01,2015.3333333333333,267,MO,7.65,0,5553,0,0.04808211777417612
20005,2015,2,"Atchison County, Kansas",Private,3,2015-06-01,2015.4166666666667,246,KS,7.25,0,4954,0,0.04965684295518773
20011,2015,2,"Bourbon County, Kansas",Private,3,2015-06-01,2015.4166666666667,231,KS,7.25,0,5251,0,0.04399162064368692
20013,2015,2,"Brown County, Kansas",Private,3,2015-06-01,2015.4166666666667,113,KS,7.25,0,3535,0,0.031966053748231964
20021,2015,2,"Cherokee County, Kansas",Private,3,2015-06-01,2015.4166666666667,236,KS,7.25,0,4488,0,0.05258467023172905
20091,2015,2,"Johnson County, Kansas",Private,3,2015-06-01,2015.4166666666667,8337,KS,7.25,0,307942,0,0.027073280033253017
20103,2015,2,"Leavenworth County, Kansas",Private,3,2015-06-01,2015.4166666666667,693,KS,7.25,0,12614,0,0.05493895671476138
20209,2015,2,"Wyandotte County, Kansas",Private,3,2015-06-01,2015.4166666666667,2023,KS,7.25,0,74924,0,0.02700069403662378
29011,2015,2,"Barton County, Missouri",Private,3,2015-06-01,2015.4166666666667,191,MO,7.65,0,2369,0,0.08062473617560152
29013,2015,2,"Bates County, Missouri",Private,3,2015-06-01,2015.4166666666667,162,MO,7.65,0,2516,0,0.0643879173290938
29021,2015,2,"Buchanan County, Missouri",Private,3,2015-06-01,2015.4166666666667,1423,MO,7.65,0,40416,0,0.03520882818685669
29037,2015,2,"Cass County, Missouri",Private,3,2015-06-01,2015.4166666666667,1252,MO,7.65,0,20180,0,0.062041625371655106
29047,2015,2,"Clay County, Missouri",Private,3,2015-06-01,2015.4166666666667,3679,MO,7.65,0,82969,0,0.04434186262338946
29095,2015,2,"Jackson County, Missouri",Private,3,2015-06-01,2015.4166666666667,11779,MO,7.65,0,304135,0,0.03872951156558765
29097,2015,2,"Jasper County, Missouri",Private,3,2015-06-01,2015.4166666666667,2227,MO,7.65,0,53159,0,0.041893188359449954
29145,2015,2,"Newton County, Missouri",Private,3,2015-06-01,2015.4166666666667,737,MO,7.65,0,14303,0,0.05152765154163462
29165,2015,2,"Platte County, Missouri",Private,3,2015-06-01,2015.4166666666667,1487,MO,7.65,0,37436,0,0.03972112405171493
29217,2015,2,"Vernon County, Missouri",Private,3,2015-06-01,2015.4166666666667,271,MO,7.65,0,5550,0,0.04882882882882883
20005,2015,3,"Atchison County, Kansas",Private,1,2015-07-01,2015.5,247,KS,7.25,0,4740,0,0.05210970464135021
20011,2015,3,"Bourbon County, Kansas",Private,1,2015-07-01,2015.5,238,KS,7.25,0,5269,0,0.0451698614537863
20013,2015,3,"Brown County, Kansas",Private,1,2015-07-01,2015.5,113,KS,7.25,0,3556,0,0.031777277840269964
20021,2015,3,"Cherokee County, Kansas",Private,1,2015-07-01,2015.5,262,KS,7.25,0,4607,0,0.05686998046451053
20091,2015,3,"Johnson County, Kansas",Private,1,2015-07-01,2015.5,8208,KS,7.25,0,308636,0,0.026594434868259048
20103,2015,3,"Leavenworth County, Kansas",Private,1,2015-07-01,2015.5,686,KS,7.25,0,12649,0,0.054233536247924735
20209,2015,3,"Wyandotte County, Kansas",Private,1,2015-07-01,2015.5,2001,KS,7.25,0,74454,0,0.026875654766701586
29011,2015,3,"Barton County, Missouri",Private,1,2015-07-01,2015.5,181,MO,7.65,0,2369,0,0.07640354579991558
29013,2015,3,"Bates County, Missouri",Private,1,2015-07-01,2015.5,156,MO,7.65,0,2442,0,0.06388206388206388
29021,2015,3,"Buchanan County, Missouri",Private,1,2015-07-01,2015.5,1441,MO,7.65,0,40714,0,0.03539323082969003
29037,2015,3,"Cass County, Missouri",Private,1,2015-07-01,2015.5,1250,MO,7.65,0,20221,0,0.06181692300084071
29047,2015,3,"Clay County, Missouri",Private,1,2015-07-01,2015.5,3799,MO,7.65,0,83331,0,0.045589276499741996
29095,2015,3,"Jackson County, Missouri",Private,1,2015-07-01,2015.5,11845,MO,7.65,0,305976,0,0.03871218657672497
29097,2015,3,"Jasper County, Missouri",Private,1,2015-07-01,2015.5,2183,MO,7.65,0,53443,0,0.04084725782609509
29145,2015,3,"Newton County, Missouri",Private,1,2015-07-01,2015.5,708,MO,7.65,0,14359,0,0.0493070548088307
29165,2015,3,"Platte County, Missouri",Private,1,2015-07-01,2015.5,1488,MO,7.65,0,37093,0,0.04011538565227941
29217,2015,3,"Vernon County, Missouri",Private,1,2015-07-01,2015.5,261,MO,7.65,0,5523,0,0.047256925583921784
20005,2015,3,"Atchison County, Kansas",Private,2,2015-08-01,2015.5833333333333,256,KS,7.25,0,4806,0,0.05326674989596338
20011,2015,3,"Bourbon County, Kansas",Private,2,2015-08-01,2015.5833333333333,285,KS,7.25,0,5281,0,0.053967051694754783
20013,2015,3,"Brown County, Kansas",Private,2,2015-08-01,2015.5833333333333,107,KS,7.25,0,3472,0,0.030817972350230413
20021,2015,3,"Cherokee County, Kansas",Private,2,2015-08-01,2015.5833333333333,270,KS,7.25,0,4635,0,0.05825242718446602
20091,2015,3,"Johnson County, Kansas",Private,2,2015-08-01,2015.5833333333333,8122,KS,7.25,0,308403,0,0.026335671183483948
20103,2015,3,"Leavenworth County, Kansas",Private,2,2015-08-01,2015.5833333333333,693,KS,7.25,0,12575,0,0.055109343936381706
20209,2015,3,"Wyandotte County, Kansas",Private,2,2015-08-01,2015.5833333333333,1990,KS,7.25,0,73979,0,0.026899525541031914
29011,2015,3,"Barton County, Missouri",Private,2,2015-08-01,2015.5833333333333,178,MO,7.65,0,2362,0,0.07535986452159187
29013,2015,3,"Bates County, Missouri",Private,2,2015-08-01,2015.5833333333333,152,MO,7.65,0,2427,0,0.06262875978574371
29021,2015,3,"Buchanan County, Missouri",Private,2,2015-08-01,2015.5833333333333,1428,MO,7.65,0,40467,0,0.03528801245459263
29037,2015,3,"Cass County, Missouri",Private,2,2015-08-01,2015.5833333333333,1236,MO,7.65,0,20468,0,0.06038694547586476
29047,2015,3,"Clay County, Missouri",Private,2,2015-08-01,2015.5833333333333,3753,MO,7.65,0,83495,0,0.04494879932930115
29095,2015,3,"Jackson County, Missouri",Private,2,2015-08-01,2015.5833333333333,11717,MO,7.65,0,305861,0,0.03830825113368491
29097,2015,3,"Jasper County, Missouri",Private,2,2015-08-01,2015.5833333333333,2205,MO,7.65,0,53739,0,0.041031652989449004
29145,2015,3,"Newton County, Missouri",Private,2,2015-08-01,2015.5833333333333,732,MO,7.65,0,14401,0,0.05082980348586904
29165,2015,3,"Platte County, Missouri",Private,2,2015-08-01,2015.5833333333333,1422,MO,7.65,0,36919,0,0.0385167528914651
29217,2015,3,"Vernon County, Missouri",Private,2,2015-08-01,2015.5833333333333,261,MO,7.65,0,5496,0,0.047489082969432314
20005,2015,3,"Atchison County, Kansas",Private,3,2015-09-01,2015.6666666666667,248,KS,7.25,0,4833,0,0.05131388371611835
20011,2015,3,"Bourbon County, Kansas",Private,3,2015-09-01,2015.6666666666667,279,KS,7.25,0,5313,0,0.05251270468661773
20013,2015,3,"Brown County, Kansas",Private,3,2015-09-01,2015.6666666666667,107,KS,7.25,0,3457,0,0.03095169221868672
20021,2015,3,"Cherokee County, Kansas",Private,3,2015-09-01,2015.6666666666667,256,KS,7.25,0,4642,0,0.055148642826367944
20091,2015,3,"Johnson County, Kansas",Private,3,2015-09-01,2015.6666666666667,7866,KS,7.25,0,304229,0,0.02585552330645665
20103,2015,3,"Leavenworth County, Kansas",Private,3,2015-09-01,2015.6666666666667,667,KS,7.25,0,12663,0,0.05267314222538103
20209,2015,3,"Wyandotte County, Kansas",Private,3,2015-09-01,2015.6666666666667,1988,KS,7.25,0,75364,0,0.02637864232259434
29011,2015,3,"Barton County, Missouri",Private,3,2015-09-01,2015.6666666666667,179,MO,7.65,0,2336,0,0.07662671232876712
29013,2015,3,"Bates County, Missouri",Private,3,2015-09-01,2015.6666666666667,158,MO,7.65,0,2471,0,0.06394172399838122
29021,2015,3,"Buchanan County, Missouri",Private,3,2015-09-01,2015.6666666666667,1388,MO,7.65,0,40453,0,0.03431142313301856
29037,2015,3,"Cass County, Missouri",Private,3,2015-09-01,2015.6666666666667,1217,MO,7.65,0,20439,0,0.059543030480943296
29047,2015,3,"Clay County, Missouri",Private,3,2015-09-01,2015.6666666666667,3651,MO,7.65,0,83310,0,0.04382427079582283
29095,2015,3,"Jackson County, Missouri",Private,3,2015-09-01,2015.6666666666667,11658,MO,7.65,0,302573,0,0.038529544936263316
29097,2015,3,"Jasper County, Missouri",Private,3,2015-09-01,2015.6666666666667,2185,MO,7.65,0,53771,0,0.040635286678692976
29145,2015,3,"Newton County, Missouri",Private,3,2015-09-01,2015.6666666666667,707,MO,7.65,0,14354,0,0.04925456318796154
29165,2015,3,"Platte County, Missouri",Private,3,2015-09-01,2015.6666666666667,1408,MO,7.65,0,36975,0,0.03807978363759297
29217,2015,3,"Vernon County, Missouri",Private,3,2015-09-01,2015.6666666666667,254,MO,7.65,0,5446,0,0.04663973558575101
20005,2015,4,"Atchison County, Kansas",Private,1,2015-10-01,2015.75,238,KS,7.25,0,4798,0,0.049604001667361404
20011,2015,4,"Bourbon County, Kansas",Private,1,2015-10-01,2015.75,252,KS,7.25,0,5291,0,0.04762804762804763
20013,2015,4,"Brown County, Kansas",Private,1,2015-10-01,2015.75,115,KS,7.25,0,3429,0,0.033537474482356375
20021,2015,4,"Cherokee County, Kansas",Private,1,2015-10-01,2015.75,253,KS,7.25,0,4587,0,0.05515587529976019
20091,2015,4,"Johnson County, Kansas",Private,1,2015-10-01,2015.75,7920,KS,7.25,0,307457,0,0.0257596997303688
20103,2015,4,"Leavenworth County, Kansas",Private,1,2015-10-01,2015.75,663,KS,7.25,0,12679,0,0.05229119015695244
20209,2015,4,"Wyandotte County, Kansas",Private,1,2015-10-01,2015.75,2025,KS,7.25,0,74646,0,0.02712804436942368
29011,2015,4,"Barton County, Missouri",Private,1,2015-10-01,2015.75,181,MO,7.65,0,2333,0,0.0775825117873982
29013,2015,4,"Bates County, Missouri",Private,1,2015-10-01,2015.75,155,MO,7.65,0,2499,0,0.06202480992396959
29021,2015,4,"Buchanan County, Missouri",Private,1,2015-10-01,2015.75,1431,MO,7.65,0,40837,0,0.035041751352939736
29037,2015,4,"Cass County, Missouri",Private,1,2015-10-01,2015.75,1223,MO,7.65,0,20581,0,0.05942374034303484
29047,2015,4,"Clay County, Missouri",Private,1,2015-10-01,2015.75,3591,MO,7.65,0,84606,0,0.04244379831217644
29095,2015,4,"Jackson County, Missouri",Private,1,2015-10-01,2015.75,11735,MO,7.65,0,306652,0,0.03826813456295736
29097,2015,4,"Jasper County, Missouri",Private,1,2015-10-01,2015.75,2223,MO,7.65,0,54263,0,0.040967141514475794
29145,2015,4,"Newton County, Missouri",Private,1,2015-10-01,2015.75,711,MO,7.65,0,14454,0,0.04919053549190536
29165,2015,4,"Platte County, Missouri",Private,1,2015-10-01,2015.75,1409,MO,7.65,0,37292,0,0.03778290249919554
29217,2015,4,"Vernon County, Missouri",Private,1,2015-10-01,2015.75,245,MO,7.65,0,5472,0,0.0447733918128655
20005,2015,4,"Atchison County, Kansas",Private,2,2015-11-01,2015.8333333333333,233,KS,7.25,0,4822,0,0.04832019908751555
20011,2015,4,"Bourbon County, Kansas",Private,2,2015-11-01,2015.8333333333333,252,KS,7.25,0,5325,0,0.04732394366197183
20013,2015,4,"Brown County, Kansas",Private,2,2015-11-01,2015.8333333333333,108,KS,7.25,0,3438,0,0.031413612565445025
20021,2015,4,"Cherokee County, Kansas",Private,2,2015-11-01,2015.8333333333333,262,KS,7.25,0,4578,0,0.057230231542158144
20091,2015,4,"Johnson County, Kansas",Private,2,2015-11-01,2015.8333333333333,7957,KS,7.25,0,308285,0,0.02581053246184537
20103,2015,4,"Leavenworth County, Kansas",Private,2,2015-11-01,2015.8333333333333,652,KS,7.25,0,12620,0,0.05166402535657686
20209,2015,4,"Wyandotte County, Kansas",Private,2,2015-11-01,2015.8333333333333,1978,KS,7.25,0,74346,0,0.026605331826863584
29011,2015,4,"Barton County, Missouri",Private,2,2015-11-01,2015.8333333333333,175,MO,7.65,0,2292,0,0.07635253054101222
29013,2015,4,"Bates County, Missouri",Private,2,2015-11-01,2015.8333333333333,152,MO,7.65,0,2493,0,0.0609707180104292
29021,2015,4,"Buchanan County, Missouri",Private,2,2015-11-01,2015.8333333333333,1399,MO,7.65,0,41065,0,0.03406794106903689
29037,2015,4,"Cass County, Missouri",Private,2,2015-11-01,2015.8333333333333,1263,MO,7.65,0,20480,0,0.061669921875
